customer_id,snapshot_date,tenure_days,monthly_spend,support_tickets_30d,last_login_days_ago,churn_label,spend_per_ticket_30d,is_dormant_30d,region_east,region_north,region_south,region_west,tenure_bucket_new,tenure_bucket_growing,tenure_bucket_established,tenure_bucket_long_term
1552,2026-03-18,627,42.28153448179948,0,67,1,42.28153448179948,1,True,False,False,False,False,False,True,False
1553,2026-02-17,1126,51.715725451426025,0,69,1,51.715725451426025,1,False,False,False,True,False,False,False,True
1554,2026-02-25,855,53.18818256608718,3,54,1,13.297045641521795,1,False,False,True,False,False,False,False,True
1555,2026-02-11,498,29.45065651253099,2,34,0,9.816885504176996,1,False,False,True,False,False,False,True,False
1556,2026-01-15,537,52.660619238202706,1,67,1,26.330309619101353,1,False,True,False,False,False,False,True,False
1557,2026-03-22,845,24.092472719480615,1,42,1,12.046236359740307,1,True,False,False,False,False,False,False,True
1558,2026-03-11,415,35.61563840397906,1,59,1,17.80781920198953,1,False,True,False,False,False,False,True,False
1559,2026-03-31,202,61.13584451241288,3,55,1,15.28396112810322,1,False,True,False,False,False,True,False,False
1560,2026-03-18,561,50.35134435462537,2,41,1,16.78378145154179,1,False,False,False,True,False,False,True,False
1561,2026-01-27,82,40.43283288380209,3,10,1,10.108208220950523,0,True,False,False,False,True,False,False,False
1562,2026-01-23,204,51.69691531867781,2,26,0,17.232305106225937,0,False,True,False,False,False,True,False,False
1563,2026-01-23,505,44.09861628367303,0,84,1,44.09861628367303,1,True,False,False,False,False,False,True,False
1564,2026-03-24,956,45.1886775352775,0,46,1,45.1886775352775,1,False,False,True,False,False,False,False,True
1565,2026-02-20,937,54.852277900802065,0,57,1,54.852277900802065,1,False,True,False,False,False,False,False,True
1566,2026-02-10,313,34.08948389011302,2,23,0,11.363161296704341,0,False,False,True,False,False,True,False,False
1567,2026-03-29,506,45.60504608332036,1,63,1,22.80252304166018,1,False,False,False,True,False,False,True,False
1568,2026-02-24,185,40.315977080900204,3,43,1,10.078994270225051,1,False,True,False,False,False,True,False,False
1569,2026-03-23,906,21.215949380996165,1,19,0,10.607974690498082,0,False,False,True,False,False,False,False,True
1570,2026-03-30,296,31.193163656260502,0,13,0,31.193163656260502,0,False,False,False,True,False,True,False,False
1571,2026-01-08,959,68.52309670595749,1,35,0,34.26154835297874,1,False,False,True,False,False,False,False,True
1572,2026-02-02,1010,50.77084971877851,1,50,1,25.385424859389254,1,False,True,False,False,False,False,False,True
1573,2026-03-08,827,25.146175478979163,4,25,1,5.0292350957958325,0,False,False,True,False,False,False,False,True
1574,2026-03-15,396,21.89468436227384,0,22,0,21.89468436227384,0,True,False,False,False,False,False,True,False
1575,2026-01-14,1143,43.31754149834124,2,24,0,14.439180499447081,0,False,False,False,True,False,False,False,True
1576,2026-01-29,823,68.41779799764723,1,26,0,34.208898998823614,0,True,False,False,False,False,False,False,True
1577,2026-02-19,775,42.19862797793471,0,66,1,42.19862797793471,1,False,True,False,False,False,False,False,True
1578,2026-03-13,1027,64.60499330106023,1,44,1,32.30249665053012,1,False,False,False,True,False,False,False,True
1579,2026-01-11,1057,50.27896156227986,3,42,1,12.569740390569965,1,False,False,False,True,False,False,False,True
1580,2026-02-24,94,52.06875686768841,1,14,0,26.034378433844203,0,True,False,False,False,False,True,False,False
1581,2026-01-27,1057,24.964192360431458,2,49,1,8.321397453477152,1,False,False,False,True,False,False,False,True
1582,2026-01-20,918,59.062843826246365,0,86,1,59.062843826246365,1,False,False,False,True,False,False,False,True
1583,2026-02-16,248,39.97601944089589,2,67,1,13.325339813631963,1,False,True,False,False,False,True,False,False
1584,2026-02-07,369,57.94638680416362,0,40,0,57.94638680416362,1,False,False,True,False,False,False,True,False
1585,2026-02-27,903,32.7874502702083,0,27,0,32.7874502702083,0,True,False,False,False,False,False,False,True
1586,2026-01-29,260,47.65574021264869,2,31,0,15.885246737549563,1,False,False,True,False,False,True,False,False
1587,2026-03-16,543,50.28004430906447,1,2,0,25.140022154532236,0,True,False,False,False,False,False,True,False
1588,2026-01-08,826,42.689500251362006,1,2,0,21.344750125681003,0,True,False,False,False,False,False,False,True
1589,2026-03-19,780,51.068177896292354,1,69,1,25.534088948146177,1,False,True,False,False,False,False,False,True
1590,2026-01-03,1091,41.00404387211237,0,75,1,41.00404387211237,1,True,False,False,False,False,False,False,True
1591,2026-03-08,134,35.26410370438081,2,87,1,11.754701234793602,1,False,True,False,False,False,True,False,False
1592,2026-02-01,354,69.08225074190946,3,56,1,17.270562685477366,1,True,False,False,False,False,True,False,False
1593,2026-02-04,1181,60.73429299542163,1,83,1,30.367146497710817,1,False,False,True,False,False,False,False,True
1594,2026-01-02,683,33.58702882427735,0,37,0,33.58702882427735,1,False,True,False,False,False,False,True,False
1595,2026-03-05,299,53.52666458391919,0,22,0,53.52666458391919,0,False,False,False,True,False,True,False,False
1596,2026-01-15,348,33.859817179482704,0,22,0,33.859817179482704,0,False,False,True,False,False,True,False,False
1597,2026-03-01,407,27.229730345065136,3,21,1,6.807432586266284,0,False,True,False,False,False,False,True,False
1598,2026-03-07,665,60.50714162098464,2,67,1,20.16904720699488,1,False,False,True,False,False,False,True,False
1599,2026-03-18,342,19.438505615288914,2,0,0,6.479501871762971,0,False,False,False,True,False,True,False,False
1600,2026-03-05,746,58.902838703648115,2,85,1,19.634279567882704,1,False,True,False,False,False,False,False,True
1601,2026-01-28,534,41.20916531140412,1,69,1,20.60458265570206,1,False,False,True,False,False,False,True,False
1602,2026-03-08,732,41.82680095379207,4,34,1,8.365360190758414,1,False,False,True,False,False,False,False,True
1603,2026-03-16,186,51.14626829434935,2,63,1,17.04875609811645,1,False,False,False,True,False,True,False,False
1604,2026-01-29,748,53.71798217991379,2,12,0,17.905994059971263,0,False,True,False,False,False,False,False,True
1605,2026-01-12,1109,32.60485234756638,2,38,0,10.86828411585546,1,False,True,False,False,False,False,False,True
1606,2026-03-22,162,55.76588413125095,0,9,0,55.76588413125095,0,True,False,False,False,False,True,False,False
1607,2026-01-14,393,46.70055807037835,0,10,0,46.70055807037835,0,False,True,False,False,False,False,True,False
1608,2026-02-23,832,26.15917810697943,1,0,0,13.079589053489714,0,True,False,False,False,False,False,False,True
1609,2026-01-22,741,42.45188274630391,0,71,1,42.45188274630391,1,False,False,True,False,False,False,False,True
1610,2026-01-12,810,65.71918523338388,0,66,1,65.71918523338388,1,True,False,False,False,False,False,False,True
1611,2026-03-11,671,70.14892197368545,0,80,1,70.14892197368545,1,False,True,False,False,False,False,True,False
1612,2026-01-13,819,55.76022686413016,2,88,1,18.586742288043386,1,True,False,False,False,False,False,False,True
1613,2026-03-02,731,27.14484767747445,0,86,1,27.14484767747445,1,True,False,False,False,False,False,False,True
1614,2026-03-04,89,52.359103536838326,0,89,1,52.359103536838326,1,False,True,False,False,True,False,False,False
1615,2026-01-06,901,57.76291355788789,0,1,0,57.76291355788789,0,False,False,True,False,False,False,False,True
1616,2026-01-16,536,55.88561974978083,1,70,1,27.942809874890415,1,False,True,False,False,False,False,True,False
1617,2026-03-13,62,56.774314330318774,2,65,1,18.924771443439592,1,False,True,False,False,True,False,False,False
1618,2026-02-15,491,50.44894618871296,1,14,0,25.22447309435648,0,True,False,False,False,False,False,True,False
1619,2026-01-11,522,43.91381491754184,0,12,0,43.91381491754184,0,False,False,True,False,False,False,True,False
1620,2026-03-31,104,35.87448756143972,2,87,1,11.958162520479908,1,False,False,False,True,False,True,False,False
1621,2026-01-24,1195,16.530967222477557,2,79,1,5.510322407492519,1,False,False,True,False,False,False,False,True
1622,2026-01-01,267,50.094626500700265,1,29,0,25.047313250350133,0,True,False,False,False,False,True,False,False
1623,2026-03-25,397,47.79079265478283,0,6,0,47.79079265478283,0,True,False,False,False,False,False,True,False
1624,2026-01-02,529,53.36363764237224,0,30,0,53.36363764237224,1,True,False,False,False,False,False,True,False
1625,2026-02-19,999,24.936844600606587,2,0,0,8.31228153353553,0,False,False,False,True,False,False,False,True
1626,2026-03-31,891,54.675250339725906,0,61,1,54.675250339725906,1,True,False,False,False,False,False,False,True
1627,2026-02-22,925,75.81817641931165,2,34,0,25.272725473103886,1,True,False,False,False,False,False,False,True
1628,2026-02-22,285,46.17675196166867,1,4,0,23.088375980834336,0,True,False,False,False,False,True,False,False
1629,2026-02-04,1014,44.07502021190189,2,88,1,14.691673403967295,1,False,False,True,False,False,False,False,True
1630,2026-01-12,995,49.635035341285516,0,74,1,49.635035341285516,1,True,False,False,False,False,False,False,True
1631,2026-02-21,557,75.48505537065506,1,81,1,37.74252768532753,1,False,False,False,True,False,False,True,False
1632,2026-03-22,655,29.645283574501637,1,89,1,14.822641787250818,1,True,False,False,False,False,False,True,False
1633,2026-01-09,45,48.04810400090857,5,1,1,8.008017333484762,0,True,False,False,False,True,False,False,False
1634,2026-03-21,912,33.00513866553534,1,69,1,16.50256933276767,1,False,True,False,False,False,False,False,True
1635,2026-02-07,1153,36.794929187325074,2,70,1,12.264976395775024,1,False,False,True,False,False,False,False,True
1636,2026-02-18,567,44.25614538177091,0,70,1,44.25614538177091,1,False,True,False,False,False,False,True,False
1637,2026-01-15,649,65.20984862420337,1,23,0,32.60492431210169,0,False,True,False,False,False,False,True,False
1638,2026-02-25,599,72.01485901033105,1,35,0,36.007429505165526,1,False,False,True,False,False,False,True,False
1639,2026-01-17,100,51.722132169400595,2,83,1,17.24071072313353,1,False,False,True,False,False,True,False,False
1640,2026-01-25,744,39.35107915464772,0,5,0,39.35107915464772,0,True,False,False,False,False,False,False,True
1641,2026-03-06,866,82.39108299957778,2,57,1,27.463694333192592,1,False,False,False,True,False,False,False,True
1642,2026-01-05,1113,38.586682780057195,2,71,1,12.862227593352399,1,False,False,False,True,False,False,False,True
1643,2026-02-10,1115,36.43296128460394,3,71,1,9.108240321150985,1,False,False,True,False,False,False,False,True
1644,2026-02-23,590,18.375854331319097,1,53,1,9.187927165659548,1,False,False,True,False,False,False,True,False
1645,2026-01-12,1150,65.94137353867116,4,69,1,13.188274707734232,1,True,False,False,False,False,False,False,True
1646,2026-01-27,634,59.52368388556941,3,81,1,14.880920971392353,1,False,False,True,False,False,False,True,False
1647,2026-01-31,770,81.26708304174669,1,68,1,40.633541520873344,1,False,False,False,True,False,False,False,True
1648,2026-03-01,722,24.157149716728114,3,10,1,6.039287429182028,0,False,False,False,True,False,False,True,False
1649,2026-03-29,1198,66.87256211218664,2,22,0,22.290854037395547,0,True,False,False,False,False,False,False,True
1650,2026-03-17,885,46.05203277549191,3,27,1,11.513008193872977,0,False,True,False,False,False,False,False,True
1651,2026-01-18,144,57.09150325200204,1,30,0,28.54575162600102,1,True,False,False,False,False,True,False,False
1652,2026-01-02,87,20.283342883432933,0,32,0,20.283342883432933,1,False,False,False,True,True,False,False,False
1653,2026-01-05,492,67.02122733997946,1,19,0,33.51061366998973,0,False,True,False,False,False,False,True,False
1654,2026-02-23,619,56.797751269977454,2,61,1,18.932583756659152,1,False,True,False,False,False,False,True,False
1655,2026-01-15,802,44.41634947820674,2,9,0,14.805449826068914,0,True,False,False,False,False,False,False,True
1656,2026-01-21,578,54.67669031491682,2,70,1,18.225563438305606,1,False,False,True,False,False,False,True,False
1657,2026-03-18,618,33.51757048436626,0,59,1,33.51757048436626,1,True,False,False,False,False,False,True,False
1658,2026-03-20,1106,36.30839871627451,2,86,1,12.102799572091504,1,False,False,True,False,False,False,False,True
1659,2026-03-17,402,38.04833079561906,1,0,0,19.02416539780953,0,False,False,False,True,False,False,True,False
1660,2026-01-23,592,17.209082074645828,1,26,0,8.604541037322914,0,False,False,True,False,False,False,True,False
1661,2026-02-25,669,57.9263774130505,2,80,1,19.308792471016833,1,False,False,True,False,False,False,True,False
1662,2026-02-24,562,62.873904212738495,0,44,1,62.873904212738495,1,False,True,False,False,False,False,True,False
1663,2026-01-17,1161,34.47983775354238,1,50,1,17.23991887677119,1,False,True,False,False,False,False,False,True
1664,2026-02-19,1154,50.22304523917228,2,2,0,16.741015079724093,0,False,True,False,False,False,False,False,True
1665,2026-02-17,616,41.01689288056146,1,68,1,20.50844644028073,1,False,False,False,True,False,False,True,False
1666,2026-02-05,541,49.924109431215456,0,22,0,49.924109431215456,0,False,False,True,False,False,False,True,False
1667,2026-03-09,707,35.58634138183456,3,86,1,8.89658534545864,1,False,True,False,False,False,False,True,False
1668,2026-03-02,217,31.748622658685463,1,33,0,15.874311329342731,1,False,False,True,False,False,True,False,False
1669,2026-02-17,511,60.781123290356135,3,16,1,15.195280822589034,0,True,False,False,False,False,False,True,False
1670,2026-03-07,261,44.04194122313261,2,53,1,14.680647074377537,1,False,False,False,True,False,True,False,False
1671,2026-03-10,173,75.33163426280214,3,42,1,18.832908565700535,1,False,False,False,True,False,True,False,False
1672,2026-02-21,115,45.6946494719121,2,42,1,15.2315498239707,1,False,True,False,False,False,True,False,False
1673,2026-01-25,704,31.108829394742617,1,85,1,15.554414697371309,1,False,False,False,True,False,False,True,False
1674,2026-03-10,1,63.40411314653908,5,32,1,10.567352191089848,1,False,False,True,False,True,False,False,False
1675,2026-03-06,775,54.4620024621903,1,35,0,27.23100123109515,1,False,False,False,True,False,False,False,True
1676,2026-03-30,518,55.903092955446354,2,56,1,18.634364318482117,1,False,True,False,False,False,False,True,False
1677,2026-01-14,440,62.85901018301878,1,15,0,31.42950509150939,0,True,False,False,False,False,False,True,False
1678,2026-02-07,923,35.20805559231308,0,74,1,35.20805559231308,1,False,False,False,True,False,False,False,True
1679,2026-03-25,646,43.091200365220686,1,20,0,21.545600182610343,0,False,True,False,False,False,False,True,False
1680,2026-02-16,880,42.4282525276831,0,21,0,42.4282525276831,0,False,False,False,True,False,False,False,True
1681,2026-03-26,851,25.638801946265726,0,0,0,25.638801946265726,0,False,True,False,False,False,False,False,True
1682,2026-01-02,39,41.04614774762635,1,30,0,20.523073873813175,1,False,False,False,True,True,False,False,False
1683,2026-01-04,259,65.04569186815236,1,52,1,32.52284593407618,1,True,False,False,False,False,True,False,False
1684,2026-03-13,684,48.56007155690771,1,63,1,24.280035778453854,1,False,False,False,True,False,False,True,False
1685,2026-02-02,1170,24.809080082325185,1,80,1,12.404540041162592,1,False,False,False,True,False,False,False,True
1686,2026-02-16,185,21.662408825025974,1,70,1,10.831204412512987,1,False,False,True,False,False,True,False,False
1687,2026-02-08,127,69.97164088122408,1,28,0,34.98582044061204,0,False,False,True,False,False,True,False,False
1688,2026-02-06,1129,43.64521484617305,1,74,1,21.822607423086524,1,True,False,False,False,False,False,False,True
1689,2026-03-26,1160,35.28884691447574,1,17,0,17.64442345723787,0,False,True,False,False,False,False,False,True
1690,2026-01-09,201,40.890123526544954,2,18,0,13.630041175514984,0,False,False,True,False,False,True,False,False
1691,2026-03-11,482,22.84038368524002,0,32,0,22.84038368524002,1,False,True,False,False,False,False,True,False
1692,2026-03-22,752,66.3464272426743,0,48,1,66.3464272426743,1,False,False,False,True,False,False,False,True
1693,2026-03-01,235,39.10420593620955,3,18,1,9.776051484052388,0,False,True,False,False,False,True,False,False
1694,2026-02-05,392,65.51102291607633,0,81,1,65.51102291607633,1,False,False,True,False,False,False,True,False
1695,2026-01-15,474,45.774775716709726,1,24,0,22.887387858354863,0,False,False,True,False,False,False,True,False
1696,2026-03-03,770,66.44297961852659,2,35,0,22.147659872842198,1,False,False,True,False,False,False,False,True
1697,2026-02-12,370,48.85041748564628,0,54,1,48.85041748564628,1,False,False,False,True,False,False,True,False
1698,2026-01-14,495,57.79848994303614,0,38,0,57.79848994303614,1,False,False,False,True,False,False,True,False
1699,2026-02-02,348,55.786395691325055,1,36,0,27.893197845662527,1,True,False,False,False,False,True,False,False
1700,2026-03-28,911,54.34936599377956,1,88,1,27.17468299688978,1,False,False,False,True,False,False,False,True
1701,2026-01-24,184,50.21901715774066,1,39,0,25.10950857887033,1,False,True,False,False,False,True,False,False
1702,2026-01-17,277,41.507239258266225,2,10,0,13.835746419422074,0,False,False,False,True,False,True,False,False
1703,2026-03-03,300,73.7315203735929,1,65,1,36.86576018679645,1,False,True,False,False,False,True,False,False
1704,2026-01-18,1087,31.39594522356149,1,63,1,15.697972611780745,1,False,True,False,False,False,False,False,True
1705,2026-03-24,1133,45.06461463514739,3,19,1,11.266153658786848,0,False,True,False,False,False,False,False,True
1706,2026-03-19,600,45.22328812811393,2,76,1,15.074429376037976,1,False,True,False,False,False,False,True,False
1707,2026-03-30,188,51.03661130015282,0,35,0,51.03661130015282,1,False,False,False,True,False,True,False,False
1708,2026-03-24,907,38.55791031158248,2,13,0,12.852636770527495,0,False,False,True,False,False,False,False,True
1709,2026-01-22,591,49.72119458384382,3,15,1,12.430298645960955,0,False,False,False,True,False,False,True,False
1710,2026-01-20,1019,42.46736122195551,0,64,1,42.46736122195551,1,False,False,True,False,False,False,False,True
1711,2026-01-31,432,21.27071223843151,0,19,0,21.27071223843151,0,False,True,False,False,False,False,True,False
1712,2026-02-12,1198,45.143284293852695,1,42,1,22.571642146926347,1,False,False,True,False,False,False,False,True
1713,2026-03-21,968,28.491520004547723,2,66,1,9.497173334849242,1,False,True,False,False,False,False,False,True
1714,2026-03-08,269,18.984213563266486,0,76,1,18.984213563266486,1,False,False,True,False,False,True,False,False
1715,2026-02-27,870,47.053099810340775,1,44,1,23.526549905170388,1,True,False,False,False,False,False,False,True
1716,2026-03-21,344,52.3182501302935,1,81,1,26.15912506514675,1,False,False,False,True,False,True,False,False
1717,2026-02-28,420,52.900470631568645,2,27,0,17.633490210522883,0,True,False,False,False,False,False,True,False
1718,2026-02-04,301,53.50756060529541,0,78,1,53.50756060529541,1,False,True,False,False,False,True,False,False
1719,2026-02-07,818,16.011164685890844,0,22,0,16.011164685890844,0,True,False,False,False,False,False,False,True
1720,2026-02-16,316,24.58474608138796,2,5,0,8.194915360462653,0,True,False,False,False,False,True,False,False
1721,2026-01-08,766,74.60282155220506,0,65,1,74.60282155220506,1,False,True,False,False,False,False,False,True
1722,2026-03-08,699,29.29186859884446,1,68,1,14.64593429942223,1,False,False,False,True,False,False,True,False
1723,2026-02-28,901,54.16261546705034,2,83,1,18.054205155683444,1,False,False,False,True,False,False,False,True
1724,2026-03-07,1192,34.69593567501231,1,82,1,17.347967837506154,1,True,False,False,False,False,False,False,True
1725,2026-02-18,11,46.19509108901347,2,9,0,15.398363696337823,0,False,False,True,False,True,False,False,False
1726,2026-03-12,1188,35.50118696589609,2,55,1,11.83372898863203,1,False,False,True,False,False,False,False,True
1727,2026-03-27,132,53.423117319294676,2,63,1,17.807705773098224,1,False,False,True,False,False,True,False,False
1728,2026-02-21,632,47.051611759750486,1,54,1,23.525805879875243,1,False,True,False,False,False,False,True,False
1729,2026-02-09,409,38.2756533953365,1,1,0,19.13782669766825,0,False,False,True,False,False,False,True,False
1730,2026-01-10,767,29.247418204789344,2,4,0,9.749139401596448,0,False,True,False,False,False,False,False,True
1731,2026-03-12,866,49.01661296238767,0,60,1,49.01661296238767,1,False,True,False,False,False,False,False,True
1732,2026-03-23,1032,26.80921801436115,1,77,1,13.404609007180575,1,True,False,False,False,False,False,False,True
1733,2026-03-04,482,51.41221563181258,1,16,0,25.70610781590629,0,False,True,False,False,False,False,True,False
1734,2026-03-19,1119,84.3972736355535,2,4,0,28.132424545184502,0,False,False,True,False,False,False,False,True
1735,2026-03-19,387,65.25255076893018,1,36,0,32.62627538446509,1,False,False,True,False,False,False,True,False
1736,2026-03-13,245,55.775218303412444,0,28,0,55.775218303412444,0,False,True,False,False,False,True,False,False
1737,2026-02-15,455,43.715890533882785,2,88,1,14.571963511294262,1,False,False,False,True,False,False,True,False
1738,2026-01-09,634,15.918710594947118,1,83,1,7.959355297473559,1,False,False,False,True,False,False,True,False
1739,2026-01-01,802,25.165704061497237,3,50,1,6.291426015374309,1,True,False,False,False,False,False,False,True
1740,2026-01-19,999,64.2418928415407,2,85,1,21.413964280513568,1,True,False,False,False,False,False,False,True
1741,2026-02-08,270,33.153658798128305,0,20,0,33.153658798128305,0,False,True,False,False,False,True,False,False
1742,2026-03-08,364,34.5112185275393,1,89,1,17.25560926376965,1,False,False,False,True,False,True,False,False
1743,2026-02-11,1126,42.515242864739676,1,40,0,21.257621432369838,1,False,False,False,True,False,False,False,True
1744,2026-01-03,528,29.06930611730168,1,42,1,14.53465305865084,1,False,False,True,False,False,False,True,False
1745,2026-01-19,290,26.598468981725457,2,4,0,8.86615632724182,0,True,False,False,False,False,True,False,False
1746,2026-03-30,1182,44.24288890827867,2,15,0,14.74762963609289,0,False,False,False,True,False,False,False,True
1747,2026-03-30,539,31.627058179919455,0,17,0,31.627058179919455,0,True,False,False,False,False,False,True,False
1748,2026-02-03,1182,33.88472130331658,2,43,1,11.294907101105528,1,False,True,False,False,False,False,False,True
1749,2026-03-14,1103,33.28213460779491,1,17,0,16.641067303897454,0,False,False,True,False,False,False,False,True
1750,2026-03-06,1087,52.83540320751703,0,9,0,52.83540320751703,0,False,True,False,False,False,False,False,True
1751,2026-03-25,698,41.51811464256964,1,54,1,20.75905732128482,1,False,False,True,False,False,False,True,False
1752,2026-03-21,958,42.32142048159219,0,78,1,42.32142048159219,1,False,False,False,True,False,False,False,True
1753,2026-02-26,1152,53.95418845963325,1,6,0,26.977094229816625,0,False,True,False,False,False,False,False,True
1754,2026-02-05,323,42.869405876505894,0,50,1,42.869405876505894,1,False,False,False,True,False,True,False,False
1755,2026-02-26,46,40.82619347314241,3,86,1,10.206548368285603,1,False,False,True,False,True,False,False,False
1756,2026-01-29,385,52.05675533355256,1,36,0,26.02837766677628,1,False,False,True,False,False,False,True,False
1757,2026-02-01,764,55.02296765336446,1,16,0,27.51148382668223,0,True,False,False,False,False,False,False,True
1758,2026-02-24,657,42.793897507370936,0,7,0,42.793897507370936,0,False,True,False,False,False,False,True,False
1759,2026-02-21,97,46.209116634307826,3,84,1,11.552279158576956,1,False,True,False,False,False,True,False,False
1760,2026-02-22,673,33.27314655400008,0,36,0,33.27314655400008,1,False,False,True,False,False,False,True,False
1761,2026-02-04,210,32.08975435253212,2,9,0,10.696584784177373,0,False,True,False,False,False,True,False,False
1762,2026-02-06,607,56.53721252950211,0,77,1,56.53721252950211,1,False,False,False,True,False,False,True,False
1763,2026-01-01,691,51.67413093816933,0,72,1,51.67413093816933,1,True,False,False,False,False,False,True,False
1764,2026-02-24,764,51.82947657624864,2,63,1,17.27649219208288,1,False,False,False,True,False,False,False,True
1765,2026-02-21,495,49.21281523088283,0,7,0,49.21281523088283,0,False,False,False,True,False,False,True,False
1766,2026-03-26,490,45.69304913722431,0,7,0,45.69304913722431,0,False,False,True,False,False,False,True,False
1767,2026-02-15,814,55.44617836234154,0,19,0,55.44617836234154,0,False,False,False,True,False,False,False,True
1768,2026-02-12,899,59.026631415341754,1,14,0,29.513315707670877,0,False,True,False,False,False,False,False,True
1769,2026-01-07,969,58.668420077859714,4,47,1,11.733684015571942,1,False,False,True,False,False,False,False,True
1770,2026-01-18,400,43.4883312608102,0,35,0,43.4883312608102,1,True,False,False,False,False,False,True,False
1771,2026-01-31,509,65.80489094863258,1,68,1,32.90244547431629,1,False,False,True,False,False,False,True,False
1772,2026-02-03,397,48.42691022598482,0,9,0,48.42691022598482,0,True,False,False,False,False,False,True,False
1773,2026-02-02,633,54.48564288848698,1,65,1,27.24282144424349,1,False,False,False,True,False,False,True,False
1774,2026-02-05,153,49.2313183625232,0,84,1,49.2313183625232,1,False,False,True,False,False,True,False,False
1775,2026-03-11,516,48.70510061226261,2,11,0,16.235033537420872,0,False,False,True,False,False,False,True,False
1776,2026-01-12,227,33.96372014624521,1,58,1,16.981860073122604,1,True,False,False,False,False,True,False,False
1777,2026-01-30,639,55.52026257517239,0,45,1,55.52026257517239,1,False,False,False,True,False,False,True,False
1778,2026-01-15,1020,87.67941592361458,1,8,0,43.83970796180729,0,False,False,False,True,False,False,False,True
1779,2026-01-28,1182,39.378073878148754,1,26,0,19.689036939074377,0,False,False,False,True,False,False,False,True
1780,2026-03-03,536,46.06492073137422,1,70,1,23.03246036568711,1,False,True,False,False,False,False,True,False
1781,2026-01-05,68,38.30692103479107,1,78,1,19.153460517395533,1,False,True,False,False,True,False,False,False
1782,2026-01-31,274,37.67970147657098,3,33,1,9.419925369142746,1,True,False,False,False,False,True,False,False
1783,2026-01-03,126,68.1667421717801,2,9,0,22.722247390593367,0,False,False,True,False,False,True,False,False
1784,2026-03-27,911,34.90543473408803,2,22,0,11.635144911362678,0,True,False,False,False,False,False,False,True
1785,2026-03-07,1181,37.88879289950458,4,75,1,7.577758579900916,1,False,False,False,True,False,False,False,True
1786,2026-01-22,665,21.187607644030482,0,51,1,21.187607644030482,1,True,False,False,False,False,False,True,False
1787,2026-01-18,213,33.635824131866286,2,38,0,11.211941377288762,1,False,False,True,False,False,True,False,False
1788,2026-01-09,26,19.374001605699785,2,1,0,6.4580005352332615,0,False,False,False,True,True,False,False,False
1789,2026-02-12,1171,54.47707048817893,1,70,1,27.238535244089466,1,False,False,True,False,False,False,False,True
1790,2026-03-09,380,86.99545832755965,0,41,1,86.99545832755965,1,True,False,False,False,False,False,True,False
1791,2026-02-22,135,39.49981809524217,1,49,1,19.749909047621085,1,False,True,False,False,False,True,False,False
1792,2026-03-21,213,19.99863100514644,1,75,1,9.99931550257322,1,True,False,False,False,False,True,False,False
1793,2026-01-31,307,58.499994966445996,1,50,1,29.249997483222998,1,False,False,True,False,False,True,False,False
1794,2026-01-26,787,34.096125616047644,0,83,1,34.096125616047644,1,False,True,False,False,False,False,False,True
1795,2026-02-13,1070,64.49020395830311,1,50,1,32.245101979151556,1,False,True,False,False,False,False,False,True
1796,2026-01-19,330,40.76956428315083,0,30,0,40.76956428315083,1,True,False,False,False,False,True,False,False
1797,2026-03-29,825,35.52276466375829,0,83,1,35.52276466375829,1,False,True,False,False,False,False,False,True
1798,2026-01-17,78,42.3306366638147,0,57,1,42.3306366638147,1,False,True,False,False,True,False,False,False
1799,2026-02-13,13,56.366651414042806,1,68,1,28.183325707021403,1,False,True,False,False,True,False,False,False
1800,2026-02-16,66,41.588690538665155,1,20,0,20.794345269332577,0,False,True,False,False,True,False,False,False
1801,2026-01-06,1107,37.54912945809442,2,60,1,12.516376486031474,1,False,False,True,False,False,False,False,True
1802,2026-02-12,698,42.01752595531692,2,50,1,14.00584198510564,1,False,False,True,False,False,False,True,False
1803,2026-02-10,966,25.922172232486727,4,9,1,5.184434446497345,0,True,False,False,False,False,False,False,True
1804,2026-01-24,27,50.955474034409704,2,22,0,16.985158011469903,0,True,False,False,False,True,False,False,False
1805,2026-01-12,27,18.199101092326348,0,82,1,18.199101092326348,1,True,False,False,False,True,False,False,False
1806,2026-01-05,1018,38.33817818451727,0,51,1,38.33817818451727,1,False,False,False,True,False,False,False,True
1807,2026-01-01,124,56.39077813246115,1,69,1,28.195389066230575,1,False,True,False,False,False,True,False,False
1808,2026-02-13,187,49.545724243990755,0,15,0,49.545724243990755,0,True,False,False,False,False,True,False,False
1809,2026-01-09,623,53.854808594795855,2,19,0,17.951602864931953,0,False,True,False,False,False,False,True,False
1810,2026-03-28,728,44.024314909217864,3,84,1,11.006078727304466,1,False,False,False,True,False,False,True,False
1811,2026-01-23,275,62.54619271478275,0,37,0,62.54619271478275,1,False,False,True,False,False,True,False,False
1812,2026-02-28,534,58.87048795154688,1,79,1,29.43524397577344,1,False,False,True,False,False,False,True,False
1813,2026-03-02,810,51.69211506371512,1,72,1,25.84605753185756,1,False,True,False,False,False,False,False,True
1814,2026-02-14,531,58.91318665970314,5,30,1,9.818864443283857,1,True,False,False,False,False,False,True,False
1815,2026-03-21,459,56.25635331605365,4,85,1,11.251270663210729,1,False,False,True,False,False,False,True,False
1816,2026-01-10,87,38.40804729979665,0,69,1,38.40804729979665,1,False,False,False,True,True,False,False,False
