customer_id,snapshot_date,tenure_days,monthly_spend,support_tickets_30d,last_login_days_ago,region,churn_label
1520,2026-02-11,1106,25.363574214180215,1,15,east,0
1521,2026-03-19,991,54.16113233694291,2,33,west,0
1522,2026-03-06,399,12.937491058791181,2,60,south,1
1523,2026-01-18,993,41.65766736364183,1,37,west,0
1524,2026-01-14,203,62.06935154100073,2,2,west,0
1525,2026-02-24,349,45.275913233569796,1,23,west,0
1526,2026-01-05,254,37.51593675057081,1,14,north,0
1527,2026-01-29,160,58.34019380658524,1,36,north,0
1528,2026-01-13,108,59.62127722629872,0,81,north,1
1529,2026-01-02,225,64.65059539300425,0,86,east,1
1530,2026-03-24,145,58.11513642669581,0,89,east,1
1531,2026-01-09,457,61.2206219090572,0,10,south,0
1532,2026-01-01,86,55.99362836156302,2,43,north,1
1533,2026-03-25,74,48.98292973674708,1,4,east,0
1534,2026-01-17,1187,46.342634996457214,0,44,east,1
1535,2026-03-15,106,41.44110421353897,0,51,south,1
1536,2026-01-03,89,26.814475604104114,2,69,south,1
1537,2026-01-14,37,30.670327367702868,2,30,east,0
1538,2026-01-10,159,40.76978277097186,0,3,east,0
1539,2026-03-05,633,48.62178239403644,0,40,east,0
1540,2026-02-25,992,66.61218897006395,3,38,west,1
1541,2026-02-12,882,44.37304158186731,3,56,south,1
1542,2026-01-22,696,60.052144363164956,0,8,east,0
1543,2026-01-08,102,61.18973484648181,0,55,west,1
1544,2026-02-21,929,41.52829803466813,2,36,north,0
1545,2026-01-21,45,53.92035317055276,1,66,south,1
1546,2026-02-23,757,41.34707937412708,1,88,north,1
1547,2026-03-03,491,64.83203841117715,0,20,south,0
1548,2026-03-18,1058,54.537650073988985,2,67,north,1
1549,2026-02-14,369,27.14274367967467,0,11,east,0
1550,2026-01-01,766,47.4228697823077,0,88,north,1
1551,2026-01-26,528,69.72168242735819,0,43,east,1
1552,2026-03-18,627,42.28153448179948,0,67,east,1
1553,2026-02-17,1126,51.715725451426025,0,69,west,1
1554,2026-02-25,855,53.18818256608718,3,54,south,1
1555,2026-02-11,498,29.45065651253099,2,34,south,0
1556,2026-01-15,537,52.660619238202706,1,67,north,1
1557,2026-03-22,845,24.092472719480615,1,42,east,1
1558,2026-03-11,415,35.61563840397906,1,59,north,1
1559,2026-03-31,202,61.13584451241288,3,55,north,1
1560,2026-03-18,561,50.35134435462537,2,41,west,1
1561,2026-01-27,82,40.43283288380209,3,10,east,1
1562,2026-01-23,204,51.69691531867781,2,26,north,0
1563,2026-01-23,505,44.09861628367303,0,84,east,1
1564,2026-03-24,956,45.1886775352775,0,46,south,1
1565,2026-02-20,937,54.852277900802065,0,57,north,1
1566,2026-02-10,313,34.08948389011302,2,23,south,0
1567,2026-03-29,506,45.60504608332036,1,63,west,1
1568,2026-02-24,185,40.315977080900204,3,43,north,1
1569,2026-03-23,906,21.215949380996165,1,19,south,0
1570,2026-03-30,296,31.193163656260502,0,13,west,0
1571,2026-01-08,959,68.52309670595749,1,35,south,0
1572,2026-02-02,1010,50.77084971877851,1,50,north,1
1573,2026-03-08,827,25.146175478979163,4,25,south,1
1574,2026-03-15,396,21.89468436227384,0,22,east,0
1575,2026-01-14,1143,43.31754149834124,2,24,west,0
1576,2026-01-29,823,68.41779799764723,1,26,east,0
1577,2026-02-19,775,42.19862797793471,0,66,north,1
1578,2026-03-13,1027,64.60499330106023,1,44,west,1
1579,2026-01-11,1057,50.27896156227986,3,42,west,1
1580,2026-02-24,94,52.06875686768841,1,14,east,0
1581,2026-01-27,1057,24.964192360431458,2,49,west,1
1582,2026-01-20,918,59.062843826246365,0,86,west,1
1583,2026-02-16,248,39.97601944089589,2,67,north,1
1584,2026-02-07,369,57.94638680416362,0,40,south,0
1585,2026-02-27,903,32.7874502702083,0,27,east,0
1586,2026-01-29,260,47.65574021264869,2,31,south,0
1587,2026-03-16,543,50.28004430906447,1,2,east,0
1588,2026-01-08,826,42.689500251362006,1,2,east,0
1589,2026-03-19,780,51.068177896292354,1,69,north,1
1590,2026-01-03,1091,41.00404387211237,0,75,east,1
1591,2026-03-08,134,35.26410370438081,2,87,north,1
1592,2026-02-01,354,69.08225074190946,3,56,east,1
1593,2026-02-04,1181,60.73429299542163,1,83,south,1
1594,2026-01-02,683,33.58702882427735,0,37,north,0
1595,2026-03-05,299,53.52666458391919,0,22,west,0
1596,2026-01-15,348,33.859817179482704,0,22,south,0
1597,2026-03-01,407,27.229730345065136,3,21,north,1
1598,2026-03-07,665,60.50714162098464,2,67,south,1
1599,2026-03-18,342,19.438505615288914,2,0,west,0
1600,2026-03-05,746,58.902838703648115,2,85,north,1
1601,2026-01-28,534,41.20916531140412,1,69,south,1
1602,2026-03-08,732,41.82680095379207,4,34,south,1
1603,2026-03-16,186,51.14626829434935,2,63,west,1
1604,2026-01-29,748,53.71798217991379,2,12,north,0
1605,2026-01-12,1109,32.60485234756638,2,38,north,0
1606,2026-03-22,162,55.76588413125095,0,9,east,0
1607,2026-01-14,393,46.70055807037835,0,10,north,0
1608,2026-02-23,832,26.15917810697943,1,0,east,0
1609,2026-01-22,741,42.45188274630391,0,71,south,1
1610,2026-01-12,810,65.71918523338388,0,66,east,1
1611,2026-03-11,671,70.14892197368545,0,80,north,1
1612,2026-01-13,819,55.76022686413016,2,88,east,1
1613,2026-03-02,731,27.14484767747445,0,86,east,1
1614,2026-03-04,89,52.359103536838326,0,89,north,1
1615,2026-01-06,901,57.76291355788789,0,1,south,0
1616,2026-01-16,536,55.88561974978083,1,70,north,1
1617,2026-03-13,62,56.774314330318774,2,65,north,1
1618,2026-02-15,491,50.44894618871296,1,14,east,0
1619,2026-01-11,522,43.91381491754184,0,12,south,0
1620,2026-03-31,104,35.87448756143972,2,87,west,1
1621,2026-01-24,1195,16.530967222477557,2,79,south,1
1622,2026-01-01,267,50.094626500700265,1,29,east,0
1623,2026-03-25,397,47.79079265478283,0,6,east,0
1624,2026-01-02,529,53.36363764237224,0,30,east,0
1625,2026-02-19,999,24.936844600606587,2,0,west,0
1626,2026-03-31,891,54.675250339725906,0,61,east,1
1627,2026-02-22,925,75.81817641931165,2,34,east,0
1628,2026-02-22,285,46.17675196166867,1,4,east,0
1629,2026-02-04,1014,44.07502021190189,2,88,south,1
1630,2026-01-12,995,49.635035341285516,0,74,east,1
1631,2026-02-21,557,75.48505537065506,1,81,west,1
1632,2026-03-22,655,29.645283574501637,1,89,east,1
1633,2026-01-09,45,48.04810400090857,5,1,east,1
1634,2026-03-21,912,33.00513866553534,1,69,north,1
1635,2026-02-07,1153,36.794929187325074,2,70,south,1
1636,2026-02-18,567,44.25614538177091,0,70,north,1
1637,2026-01-15,649,65.20984862420337,1,23,north,0
1638,2026-02-25,599,72.01485901033105,1,35,south,0
1639,2026-01-17,100,51.722132169400595,2,83,south,1
1640,2026-01-25,744,39.35107915464772,0,5,east,0
1641,2026-03-06,866,82.39108299957778,2,57,west,1
1642,2026-01-05,1113,38.586682780057195,2,71,west,1
1643,2026-02-10,1115,36.43296128460394,3,71,south,1
1644,2026-02-23,590,18.375854331319097,1,53,south,1
1645,2026-01-12,1150,65.94137353867116,4,69,east,1
1646,2026-01-27,634,59.52368388556941,3,81,south,1
1647,2026-01-31,770,81.26708304174669,1,68,west,1
1648,2026-03-01,722,24.157149716728114,3,10,west,1
1649,2026-03-29,1198,66.87256211218664,2,22,east,0
1650,2026-03-17,885,46.05203277549191,3,27,north,1
1651,2026-01-18,144,57.09150325200204,1,30,east,0
1652,2026-01-02,87,20.283342883432933,0,32,west,0
1653,2026-01-05,492,67.02122733997946,1,19,north,0
1654,2026-02-23,619,56.797751269977454,2,61,north,1
1655,2026-01-15,802,44.41634947820674,2,9,east,0
1656,2026-01-21,578,54.67669031491682,2,70,south,1
1657,2026-03-18,618,33.51757048436626,0,59,east,1
1658,2026-03-20,1106,36.30839871627451,2,86,south,1
1659,2026-03-17,402,38.04833079561906,1,0,west,0
1660,2026-01-23,592,17.209082074645828,1,26,south,0
1661,2026-02-25,669,57.9263774130505,2,80,south,1
1662,2026-02-24,562,62.873904212738495,0,44,north,1
1663,2026-01-17,1161,34.47983775354238,1,50,north,1
1664,2026-02-19,1154,50.22304523917228,2,2,north,0
1665,2026-02-17,616,41.01689288056146,1,68,west,1
1666,2026-02-05,541,49.924109431215456,0,22,south,0
1667,2026-03-09,707,35.58634138183456,3,86,north,1
1668,2026-03-02,217,31.748622658685463,1,33,south,0
1669,2026-02-17,511,60.781123290356135,3,16,east,1
1670,2026-03-07,261,44.04194122313261,2,53,west,1
1671,2026-03-10,173,75.33163426280214,3,42,west,1
1672,2026-02-21,115,45.6946494719121,2,42,north,1
1673,2026-01-25,704,31.108829394742617,1,85,west,1
1674,2026-03-10,1,63.40411314653908,5,32,south,1
1675,2026-03-06,775,54.4620024621903,1,35,west,0
1676,2026-03-30,518,55.903092955446354,2,56,north,1
1677,2026-01-14,440,62.85901018301878,1,15,east,0
1678,2026-02-07,923,35.20805559231308,0,74,west,1
1679,2026-03-25,646,43.091200365220686,1,20,north,0
1680,2026-02-16,880,42.4282525276831,0,21,west,0
1681,2026-03-26,851,25.638801946265726,0,0,north,0
1682,2026-01-02,39,41.04614774762635,1,30,west,0
1683,2026-01-04,259,65.04569186815236,1,52,east,1
1684,2026-03-13,684,48.56007155690771,1,63,west,1
1685,2026-02-02,1170,24.809080082325185,1,80,west,1
1686,2026-02-16,185,21.662408825025974,1,70,south,1
1687,2026-02-08,127,69.97164088122408,1,28,south,0
1688,2026-02-06,1129,43.64521484617305,1,74,east,1
1689,2026-03-26,1160,35.28884691447574,1,17,north,0
1690,2026-01-09,201,40.890123526544954,2,18,south,0
1691,2026-03-11,482,22.84038368524002,0,32,north,0
1692,2026-03-22,752,66.3464272426743,0,48,west,1
1693,2026-03-01,235,39.10420593620955,3,18,north,1
1694,2026-02-05,392,65.51102291607633,0,81,south,1
1695,2026-01-15,474,45.774775716709726,1,24,south,0
1696,2026-03-03,770,66.44297961852659,2,35,south,0
1697,2026-02-12,370,48.85041748564628,0,54,west,1
1698,2026-01-14,495,57.79848994303614,0,38,west,0
1699,2026-02-02,348,55.786395691325055,1,36,east,0
1700,2026-03-28,911,54.34936599377956,1,88,west,1
1701,2026-01-24,184,50.21901715774066,1,39,north,0
1702,2026-01-17,277,41.507239258266225,2,10,west,0
1703,2026-03-03,300,73.7315203735929,1,65,north,1
1704,2026-01-18,1087,31.39594522356149,1,63,north,1
1705,2026-03-24,1133,45.06461463514739,3,19,north,1
1706,2026-03-19,600,45.22328812811393,2,76,north,1
1707,2026-03-30,188,51.03661130015282,0,35,west,0
1708,2026-03-24,907,38.55791031158248,2,13,south,0
1709,2026-01-22,591,49.72119458384382,3,15,west,1
1710,2026-01-20,1019,42.46736122195551,0,64,south,1
1711,2026-01-31,432,21.27071223843151,0,19,north,0
1712,2026-02-12,1198,45.143284293852695,1,42,south,1
1713,2026-03-21,968,28.491520004547723,2,66,north,1
1714,2026-03-08,269,18.984213563266486,0,76,south,1
1715,2026-02-27,870,47.053099810340775,1,44,east,1
1716,2026-03-21,344,52.3182501302935,1,81,west,1
1717,2026-02-28,420,52.900470631568645,2,27,east,0
1718,2026-02-04,301,53.50756060529541,0,78,north,1
1719,2026-02-07,818,16.011164685890844,0,22,east,0
1720,2026-02-16,316,24.58474608138796,2,5,east,0
1721,2026-01-08,766,74.60282155220506,0,65,north,1
1722,2026-03-08,699,29.29186859884446,1,68,west,1
1723,2026-02-28,901,54.16261546705034,2,83,west,1
1724,2026-03-07,1192,34.69593567501231,1,82,east,1
1725,2026-02-18,11,46.19509108901347,2,9,south,0
1726,2026-03-12,1188,35.50118696589609,2,55,south,1
1727,2026-03-27,132,53.423117319294676,2,63,south,1
1728,2026-02-21,632,47.051611759750486,1,54,north,1
1729,2026-02-09,409,38.2756533953365,1,1,south,0
1730,2026-01-10,767,29.247418204789344,2,4,north,0
1731,2026-03-12,866,49.01661296238767,0,60,north,1
1732,2026-03-23,1032,26.80921801436115,1,77,east,1
1733,2026-03-04,482,51.41221563181258,1,16,north,0
1734,2026-03-19,1119,84.3972736355535,2,4,south,0
1735,2026-03-19,387,65.25255076893018,1,36,south,0
1736,2026-03-13,245,55.775218303412444,0,28,north,0
1737,2026-02-15,455,43.715890533882785,2,88,west,1
1738,2026-01-09,634,15.918710594947118,1,83,west,1
1739,2026-01-01,802,25.165704061497237,3,50,east,1
1740,2026-01-19,999,64.2418928415407,2,85,east,1
1741,2026-02-08,270,33.153658798128305,0,20,north,0
1742,2026-03-08,364,34.5112185275393,1,89,west,1
1743,2026-02-11,1126,42.515242864739676,1,40,west,0
1744,2026-01-03,528,29.06930611730168,1,42,south,1
1745,2026-01-19,290,26.598468981725457,2,4,east,0
1746,2026-03-30,1182,44.24288890827867,2,15,west,0
1747,2026-03-30,539,31.627058179919455,0,17,east,0
1748,2026-02-03,1182,33.88472130331658,2,43,north,1
1749,2026-03-14,1103,33.28213460779491,1,17,south,0
1750,2026-03-06,1087,52.83540320751703,0,9,north,0
1751,2026-03-25,698,41.51811464256964,1,54,south,1
1752,2026-03-21,958,42.32142048159219,0,78,west,1
1753,2026-02-26,1152,53.95418845963325,1,6,north,0
1754,2026-02-05,323,42.869405876505894,0,50,west,1
1755,2026-02-26,46,40.82619347314241,3,86,south,1
1756,2026-01-29,385,52.05675533355256,1,36,south,0
1757,2026-02-01,764,55.02296765336446,1,16,east,0
1758,2026-02-24,657,42.793897507370936,0,7,north,0
1759,2026-02-21,97,46.209116634307826,3,84,north,1
1760,2026-02-22,673,33.27314655400008,0,36,south,0
1761,2026-02-04,210,32.08975435253212,2,9,north,0
1762,2026-02-06,607,56.53721252950211,0,77,west,1
1763,2026-01-01,691,51.67413093816933,0,72,east,1
1764,2026-02-24,764,51.82947657624864,2,63,west,1
1765,2026-02-21,495,49.21281523088283,0,7,west,0
1766,2026-03-26,490,45.69304913722431,0,7,south,0
1767,2026-02-15,814,55.44617836234154,0,19,west,0
1768,2026-02-12,899,59.026631415341754,1,14,north,0
1769,2026-01-07,969,58.668420077859714,4,47,south,1
1770,2026-01-18,400,43.4883312608102,0,35,east,0
1771,2026-01-31,509,65.80489094863258,1,68,south,1
1772,2026-02-03,397,48.42691022598482,0,9,east,0
1773,2026-02-02,633,54.48564288848698,1,65,west,1
1774,2026-02-05,153,49.2313183625232,0,84,south,1
1775,2026-03-11,516,48.70510061226261,2,11,south,0
1776,2026-01-12,227,33.96372014624521,1,58,east,1
1777,2026-01-30,639,55.52026257517239,0,45,west,1
1778,2026-01-15,1020,87.67941592361458,1,8,west,0
1779,2026-01-28,1182,39.378073878148754,1,26,west,0
1780,2026-03-03,536,46.06492073137422,1,70,north,1
1781,2026-01-05,68,38.30692103479107,1,78,north,1
1782,2026-01-31,274,37.67970147657098,3,33,east,1
1783,2026-01-03,126,68.1667421717801,2,9,south,0
1784,2026-03-27,911,34.90543473408803,2,22,east,0
1785,2026-03-07,1181,37.88879289950458,4,75,west,1
1786,2026-01-22,665,21.187607644030482,0,51,east,1
1787,2026-01-18,213,33.635824131866286,2,38,south,0
1788,2026-01-09,26,19.374001605699785,2,1,west,0
1789,2026-02-12,1171,54.47707048817893,1,70,south,1
1790,2026-03-09,380,86.99545832755965,0,41,east,1
1791,2026-02-22,135,39.49981809524217,1,49,north,1
1792,2026-03-21,213,19.99863100514644,1,75,east,1
1793,2026-01-31,307,58.499994966445996,1,50,south,1
1794,2026-01-26,787,34.096125616047644,0,83,north,1
1795,2026-02-13,1070,64.49020395830311,1,50,north,1
1796,2026-01-19,330,40.76956428315083,0,30,east,0
1797,2026-03-29,825,35.52276466375829,0,83,north,1
1798,2026-01-17,78,42.3306366638147,0,57,north,1
1799,2026-02-13,13,56.366651414042806,1,68,north,1
1800,2026-02-16,66,41.588690538665155,1,20,north,0
1801,2026-01-06,1107,37.54912945809442,2,60,south,1
1802,2026-02-12,698,42.01752595531692,2,50,south,1
1803,2026-02-10,966,25.922172232486727,4,9,east,1
1804,2026-01-24,27,50.955474034409704,2,22,east,0
1805,2026-01-12,27,18.199101092326348,0,82,east,1
1806,2026-01-05,1018,38.33817818451727,0,51,west,1
1807,2026-01-01,124,56.39077813246115,1,69,north,1
1808,2026-02-13,187,49.545724243990755,0,15,east,0
1809,2026-01-09,623,53.854808594795855,2,19,north,0
1810,2026-03-28,728,44.024314909217864,3,84,west,1
1811,2026-01-23,275,62.54619271478275,0,37,south,0
1812,2026-02-28,534,58.87048795154688,1,79,south,1
1813,2026-03-02,810,51.69211506371512,1,72,north,1
1814,2026-02-14,531,58.91318665970314,5,30,east,1
1815,2026-03-21,459,56.25635331605365,4,85,south,1
1816,2026-01-10,87,38.40804729979665,0,69,west,1
1817,2026-01-22,542,24.841516324629996,4,11,north,1
1818,2026-01-23,963,51.30543188763936,1,8,south,0
1819,2026-01-13,752,53.19133846247143,1,11,west,0
1820,2026-01-27,1071,61.35707986707848,1,66,west,1
1821,2026-01-29,152,30.955180874320597,1,12,west,0
1822,2026-03-10,14,31.40353411084255,3,25,east,1
1823,2026-01-28,658,51.898503994616554,0,39,west,0
1824,2026-03-20,215,43.9324951672037,2,12,north,0
1825,2026-03-11,713,16.713575841433077,4,29,west,1
1826,2026-03-23,1084,50.62662245631286,1,61,east,1
1827,2026-01-10,405,17.213656275165683,0,87,south,1
1828,2026-03-30,659,30.821151721899355,0,42,north,1
1829,2026-02-25,818,65.2752205929016,2,67,east,1
1830,2026-03-30,180,72.37318526710672,1,47,north,1
1831,2026-02-01,1076,26.765154472920575,0,41,east,1
1832,2026-03-27,244,40.059126938809584,2,46,north,1
1833,2026-02-22,970,45.63933784618059,1,86,south,1
1834,2026-01-07,792,71.71840391372352,3,5,north,1
1835,2026-02-06,170,37.60696578263398,1,46,south,1
1836,2026-01-13,870,37.84673965450083,1,4,south,0
1837,2026-03-26,236,68.23088337694293,2,78,north,1
1838,2026-01-28,719,39.37816270922613,0,54,west,1
1839,2026-01-21,1151,55.83302563449686,1,4,west,0
1840,2026-02-19,1143,22.842855523313588,2,56,south,1
1841,2026-02-08,1045,42.43150883861511,1,39,north,0
1842,2026-01-09,593,20.10604742510393,3,4,west,1
1843,2026-03-15,671,29.168493285664432,1,88,east,1
1844,2026-03-18,361,57.58802032728395,4,34,east,1
1845,2026-03-08,1105,44.25141913369931,1,2,east,0
1846,2026-02-25,573,40.21341389170538,2,55,north,1
1847,2026-02-06,926,33.76875564028624,3,33,south,1
1848,2026-02-18,432,41.690158901380755,0,59,north,1
1849,2026-02-16,888,49.516697506510404,1,14,east,0
1850,2026-01-15,270,59.74374309692642,2,74,west,1
1851,2026-01-08,880,5.622799738547968,0,37,east,0
1852,2026-01-23,56,32.52358238605785,2,37,east,0
1853,2026-02-10,126,47.38644363283509,0,72,east,1
1854,2026-01-15,423,43.51705326056571,0,49,west,1
1855,2026-01-10,578,51.050643637900876,2,0,north,0
1856,2026-03-18,853,49.01310429189831,1,52,south,1
1857,2026-02-03,431,40.42698205509889,1,58,south,1
1858,2026-02-22,23,37.097202060192345,2,28,east,0
1859,2026-02-17,391,41.31747765396749,1,16,south,0
1860,2026-03-08,527,62.23113524734114,1,4,west,0
1861,2026-03-08,652,34.01988100641428,0,76,south,1
1862,2026-01-27,773,44.05789915284067,1,0,west,0
1863,2026-03-18,297,47.75013320997631,1,52,west,1
1864,2026-02-03,732,68.40526394811687,1,75,north,1
1865,2026-03-17,758,40.4953761264553,1,31,west,0
1866,2026-02-06,932,59.382099840164415,0,18,west,0
1867,2026-01-10,626,63.47969104897533,3,64,north,1
1868,2026-03-10,972,44.043686025140275,0,56,south,1
1869,2026-01-03,266,41.83921531384856,3,1,west,1
1870,2026-03-11,854,40.06419491927676,0,51,west,1
1871,2026-01-04,55,41.162652986361266,2,0,south,0
1872,2026-01-19,124,57.81359790865249,2,35,east,0
1873,2026-02-24,1037,48.46514965883271,1,27,north,0
1874,2026-03-26,570,48.52934563754804,1,75,east,1
1875,2026-02-06,745,28.121647344302477,1,87,east,1
1876,2026-01-11,724,30.48764883937148,2,62,south,1
1877,2026-01-21,834,77.1517023716547,2,66,south,1
1878,2026-03-22,295,42.33261412066965,4,2,west,1
1879,2026-03-07,214,33.378420066324594,1,5,south,0
1880,2026-01-10,52,66.46648748383946,0,69,south,1
1881,2026-02-04,1037,49.227128230253285,1,38,south,0
1882,2026-01-24,269,53.67232375296783,0,45,south,1
1883,2026-01-17,690,42.929293870776995,0,62,south,1
1884,2026-03-18,546,40.21990364134794,0,31,east,0
1885,2026-02-25,195,42.45620441254064,1,61,west,1
1886,2026-01-17,497,24.258927445520598,1,65,east,1
1887,2026-02-28,100,43.681088858701536,0,21,north,0
1888,2026-02-07,212,49.44049615563926,1,61,south,1
1889,2026-01-06,168,72.7569485076563,1,15,east,0
1890,2026-02-10,989,46.28998597507823,4,27,east,1
1891,2026-01-17,681,9.987344366845427,0,70,west,1
1892,2026-01-23,1110,43.59021850823068,0,88,south,1
1893,2026-03-21,523,86.0925619966246,1,5,south,0
1894,2026-03-05,242,57.9954935247756,1,58,east,1
1895,2026-01-13,730,32.83666584287117,0,51,north,1
1896,2026-03-18,1115,53.86659771645835,1,54,east,1
1897,2026-02-21,639,33.869798626653896,2,70,west,1
1898,2026-03-20,22,24.69288720679714,2,6,east,0
1899,2026-03-09,365,39.77445955148892,2,66,south,1
1900,2026-01-31,1110,46.37289658858292,3,25,west,1
1901,2026-02-18,622,16.917667463499065,1,13,east,0
1902,2026-02-17,1142,27.76261064192046,2,40,east,0
1903,2026-03-06,611,45.15503344773532,2,2,west,0
1904,2026-01-23,15,38.87740236016569,1,56,north,1
1905,2026-01-30,1047,50.92216906719136,3,50,west,1
1906,2026-01-23,915,26.77997509037158,3,46,east,1
1907,2026-01-27,858,55.71170622829951,0,2,east,0
1908,2026-01-15,1164,27.243613544097077,1,68,north,1
1909,2026-01-04,236,69.64101452906445,0,3,west,0
1910,2026-03-26,1087,19.263625734325252,1,23,north,0
1911,2026-01-07,279,28.611685944248812,1,35,west,0
1912,2026-03-21,1164,51.260562045477435,1,63,west,1
1913,2026-01-01,230,69.96349877246458,1,36,south,0
1914,2026-03-11,660,49.72564554174256,3,73,south,1
1915,2026-01-30,947,53.442868802735866,1,84,north,1
1916,2026-02-16,94,45.26305352509588,0,68,south,1
1917,2026-01-26,80,29.6040231882721,2,3,north,0
1918,2026-02-14,1019,37.64792477640931,1,69,west,1
1919,2026-02-10,73,26.82135420028085,1,18,east,0
1920,2026-02-17,736,25.819350483346927,1,79,north,1
1921,2026-02-05,1125,51.026233789796194,0,88,west,1
1922,2026-02-18,738,28.152330268680576,1,7,north,0
1923,2026-03-16,577,49.79331010085042,2,8,east,0
1924,2026-02-09,501,25.472658716683537,0,62,north,1
1925,2026-02-02,766,49.445745301751316,3,12,north,1
1926,2026-01-12,686,37.66976146555556,3,87,north,1
1927,2026-02-02,602,66.09923300475967,0,48,south,1
1928,2026-01-12,185,49.85578343368597,4,51,east,1
1929,2026-01-17,795,63.53674339491212,0,77,west,1
1930,2026-03-27,887,33.66529925362211,0,19,west,0
1931,2026-01-09,850,45.84215010366251,1,50,east,1
1932,2026-02-13,90,30.283692628255825,1,89,east,1
1933,2026-03-17,843,38.79592135883373,3,1,south,1
1934,2026-03-27,876,41.068436658830564,1,15,south,0
1935,2026-01-14,220,34.112126689692914,2,13,west,0
1936,2026-01-15,1018,26.767457117314574,0,30,east,0
1937,2026-02-03,629,23.797240145210207,5,11,east,1
1938,2026-02-19,567,9.90377826438904,1,15,north,0
1939,2026-03-28,867,29.154803047448134,1,76,south,1
1940,2026-01-19,612,54.41240845007767,2,41,east,1
1941,2026-01-15,654,21.022522019800757,1,32,south,0
1942,2026-01-23,375,24.478157306200423,2,37,east,0
1943,2026-03-20,1113,71.86347856849372,1,87,west,1
1944,2026-01-03,1163,35.45255925227619,1,44,north,1
1945,2026-02-04,157,49.81569013747254,0,42,west,1
1946,2026-01-11,880,54.63475719750742,0,83,west,1
1947,2026-01-15,28,54.937891946719205,2,3,south,0
1948,2026-03-24,443,22.165286540879105,0,43,west,1
1949,2026-01-01,1164,41.534104801507645,3,67,north,1
1950,2026-01-29,210,20.72659095722412,1,46,south,1
1951,2026-03-24,453,81.69476788365485,1,78,north,1
1952,2026-02-24,264,21.076871039765997,0,79,east,1
1953,2026-01-07,874,29.282396716952697,1,30,west,0
1954,2026-02-11,557,29.39098717737743,1,73,east,1
1955,2026-03-29,712,22.550092849156794,2,21,east,0
1956,2026-02-06,1131,65.28890864634818,2,21,north,0
1957,2026-02-17,625,81.33671851625243,2,87,west,1
1958,2026-02-17,881,37.863763210310736,0,1,north,0
1959,2026-03-01,118,25.193652797333847,1,31,east,0
1960,2026-01-17,259,11.446117519109684,3,56,east,1
1961,2026-03-17,1136,41.33836922216848,1,37,west,0
1962,2026-03-30,1031,40.25451865257834,1,76,west,1
1963,2026-01-13,788,35.23055810459783,2,22,east,0
1964,2026-03-15,454,48.32062880964342,3,49,east,1
1965,2026-03-15,240,50.927597142232294,0,11,south,0
1966,2026-03-08,1022,49.84624886906851,1,19,east,0
1967,2026-02-03,942,40.25812692047269,1,15,east,0
1968,2026-02-12,290,28.475672556386073,2,66,east,1
1969,2026-03-17,708,54.98749646710074,1,18,east,0
1970,2026-01-14,742,45.187706391322955,0,60,south,1
1971,2026-03-16,573,58.325362872519754,2,31,north,0
1972,2026-03-24,1112,56.85113324208347,2,50,north,1
1973,2026-03-03,149,23.673568964293267,0,78,south,1
1974,2026-01-31,310,23.48666688813595,0,77,south,1
1975,2026-02-20,114,33.666889218892074,0,1,east,0
1976,2026-01-05,831,29.15601887563998,3,70,west,1
1977,2026-03-25,773,56.32877663964151,2,86,east,1
1978,2026-01-31,1184,50.26964513981876,0,60,west,1
1979,2026-01-06,651,61.48775990677966,1,16,east,0
1980,2026-03-13,181,50.94730226116378,0,59,west,1
1981,2026-03-01,541,48.129743728100536,2,57,west,1
1982,2026-02-26,106,62.99594670516255,2,59,north,1
1983,2026-01-05,805,52.04591009602573,1,38,east,0
1984,2026-03-09,809,46.021514451565785,0,47,east,1
1985,2026-02-27,1029,67.20679550896028,1,58,west,1
1986,2026-03-13,408,46.72771324729185,0,41,east,1
1987,2026-03-16,372,40.434890926231176,1,69,north,1
1988,2026-01-20,86,32.43265111833526,3,63,north,1
1989,2026-01-19,498,55.54538188568117,1,27,north,0
1990,2026-03-25,570,63.555758127637034,1,54,north,1
1991,2026-02-17,905,44.24118897849855,1,68,north,1
1992,2026-02-09,904,64.61873435669759,2,44,west,1
1993,2026-01-26,169,15.449774520426363,1,64,south,1
1994,2026-02-27,342,44.16819937788128,1,11,east,0
1995,2026-03-09,614,44.398576318433456,2,34,west,0
1996,2026-01-01,402,34.09508441388979,1,63,east,1
1997,2026-02-19,31,80.7579155697281,3,80,south,1
1998,2026-03-31,1014,44.007110509668586,0,58,south,1
1999,2026-01-26,877,38.884038425933504,4,59,west,1
2000,2026-01-26,624,45.38943170150257,3,30,east,1
